query_case_id,rank,case_id,conversation_id,lexical_score,rerank_score,outcome_tier,safety_penalty_flags,message,historical_reply,customer_followup
tesco-2963385,3,tesco-2590156,2590156,10.060531723887676,0.6957854556829854,positive_followup_proxy,[],@Tesco out of curiosity would the Tesco Extra (Pitsea) stock the movie Paper Towns on Blu-ray?,"@customer Hey, they have it on DVD but unfortunately don't stock it on Blu-ray.",@Tesco Many thanks for the info and quick reply
tesco-524365,1,tesco-1693985,1693987,21.170551951303793,0.7899999999999998,no_customer_followup,[],@Tesco After losing my slot I finally rebooked and got it authorised at 21.30pm x,"@customer That's great, thanks for letting us know :) We're here if anything else pops up. Charlotte",
tesco-524365,2,tesco-877411,877407,13.9439335079172,0.7200910426328273,positive_followup_proxy,[],@Tesco Well that answers my question. The self service machine I used was just having a funny 5 minutes then 😀,"@customer Hi <name_redacted>, sorry about the self-service till, did it finally work? Let me know which store, we can make them aware if you didn't. TY",@Tesco Made them aware. The lovely girls on self service changed my pound coins for new ones and it worked after that
tesco-524365,3,tesco-1872245,1872245,17.45747745882252,0.646181308317418,no_customer_followup,[],"@Tesco Very disappointed with customer service in one of your 24 hour stores, waited 20 mins to be told I couldn’t buy a laptop til tomorrow","@customer Hello there, I am sorry, the electrics department closes after a certain time in our stores. Can you please confirm which one it was? Chris",
tesco-2837814,1,tesco-62362,62362,18.19562858159171,0.8583365006334318,positive_followup_proxy,"[""over_public_length_limit""]",@Tesco are your own branded products still not tested on animals?? your “research into alternatives” statement has also gone from packaging😞,"@customer Hi <name_redacted>, ​we do not support testing on animals for cosmetic or household products. 1/3 @customer We also do not carry out or commission such tests on our own-brand products or the ingredients they contain. 2/3 @customer Hope this clears things up :). - Peter 3/3",@Tesco That’s great news. Panic over Thanks Peter. Have a good evening 😀
tesco-2837814,2,tesco-1211500,1211500,20.092789344849358,0.7742762476586074,no_customer_followup,[],@Tesco Can somebody tell me please why in this day and age Tesco doesn't use recyclable plastic on its products?,"@customer Hi <name_redacted>, you can read all about our recycling here: <media_or_link>",
tesco-2837814,3,tesco-758222,758222,14.442276916463818,0.7080969524272454,positive_followup_proxy,"[""over_public_length_limit""]",Current @Tesco TV ad features a carrot farmer. Carrots are then packaged in plastic. Why? #environnement #banplastic,"@customer Hi <name_redacted>, we do take our responsibilities to reduce packaging and our responsibilities to protect food seriously. 1/3 @customer We have a duty of care to the environment to ensure we protect the product with the right packaging formats. 2/3 @customer This is so we do not waste food in our distribution chain, in store or in customers’ homes. Thanks, Jessica 3/3",@Tesco Thanks for replying. I don't think carrots would come to much harm without the plastic. Our oceans and sea creatures are suffering.
tesco-70745,1,tesco-1935410,1935410,14.396059240740263,0.8260696830458117,positive_followup_proxy,"[""private_channel_request"", ""personal_data_request"", ""over_public_length_limit""]",@Tesco ... another photo to show how gross it was straight out of the packet! Ick! <media_or_link>,"@customer Hi <name_redacted> I'm sorry your Pears did not reach you in great condition &amp; I understand how disappointing this must have been. 1/4 @customer I'd like to report this and send you a refund. Could you please DM some details? 2/4 @customer I need your full name, address, email, the store you visited, the price paid and a picture of the barcode, SC code and dated area. 3/4 @customer Would it be okay to pass your details on to our supplier? Thanks, I look forward to your reply - Mike 4/4","@Tesco Thanks for your reply, but I only took two photos before I tossed them. It was a home delivery so I have the receipt if that helps?"
tesco-70745,2,tesco-1531440,1531444,14.323457801268372,0.8220549868055033,positive_followup_proxy,"[""private_channel_request"", ""personal_data_request"", ""over_public_length_limit""]",@customer @Tesco @customer Neither do I! That’s what came in the packet. 😡,"@customer @customer Hi <name_redacted>, I'm sorry you only had 4 dough balls in the pack. I'd like to log this and issue out a refund for you. 1/3 @customer @customer Can you DM me your full name, address, email, barcode, date code, store and the price you paid? 2/3 @customer @customer Would you prefer your refund through email or by post? Also do I have your permission to pass these details to our supplier? - Reece 3/3","@Tesco @customer Ok thanks. You have my permission to pass on to supplier. || @Tesco @customer @customer Reece, I think you have disregarded @customer’s time and ruined meal... consequential damages caused by @Tesco poor quality control"
tesco-70745,3,tesco-1752568,1752568,12.999970937492156,0.7488691412527136,positive_followup_proxy,"[""private_channel_request"", ""personal_data_request"", ""over_public_length_limit""]",“Fresh out of @Tesco when I opened the packet”! <media_or_link>,"@customer Hi there, I'm really sorry that the onions you purchased from us weren't up to our usual high standards. 1/5 @customer I would like to log this and refund you via Moneycard (either by post or email, your choice) 2/5 @customer Could you DM me your name, address/email address as well as a picture of the barcode and supplier code on the product? 3/5 @customer Can you also take a picture of the bottom of your receipt for me? (showing all the numbers) 4/5 @customer Lastly, would it be okay to pass your details on to our supplier in case they wish to contact you? Thanks - Peter 5/5","@Tesco Yes that’s fine, I’ve DM’d you || @Tesco Done || @Tesco Done || @Tesco Ok thanks, done via DM || @Tesco Thanks, everything else I bought was fine"
tesco-2939802,1,tesco-2544286,2544288,17.303815964892316,0.7899999999999999,no_customer_followup,[],@Tesco Thank you for the update popular product!,@customer No problem Tim. That's what we're here for. Let us know if you need anything else. Thanks,
tesco-2939802,2,tesco-763971,763971,16.77039192022626,0.7647218927019553,no_customer_followup,[],@Tesco why do you discontinue all the good stuff????? <media_or_link>,@customer We do have these that are suitable for freezing Terri! <media_or_link>,
tesco-2939802,3,tesco-2220516,2220516,11.421025097594105,0.721224005099701,positive_followup_proxy,[],"@Tesco my online job application suddenly says withdrawn, why would this be?","@customer Hi <name_redacted>, can you please contact our resource team @ __email__ TY",@Tesco thanks will do
tesco-2833771,1,tesco-807942,807955,14.638930690402045,0.95,positive_followup_proxy,"[""over_public_length_limit""]",@sainsburys @Tesco . .start stocking the veganaise product everyone is going yampy over.. but stock it in all it stores @Tesco,"@customer Hi <name_redacted>, I'm not a vegan myself so I'm afraid I've not heard of the veganaise product that everyone's loving. 1/3 @customer Are you able to give me a bit more info about it and also let me know which store you use most? 2/3 @customer I can have a look into this further for you. :) Kind regards - Calum. 3/3",@Tesco <media_or_link> || @Tesco I anticipated u asking. Sent u the link Callum. Redditch.. Quinton.. Spring Hill Bham as all good for home &amp; work thank u in advnce
tesco-2833771,2,tesco-974572,974572,13.692512514538672,0.946986366653352,positive_followup_proxy,[],Where have all the Welsh signs gone over the aisles? 😲 @Tesco #BroughtonStore Bring them back. #dysguCymraeg <media_or_link>,"@customer I'm not sure, I'll check with my support team and get back to you :) @customer Sorry about the long wait. My support team are still investigating this and we'll be back in touch as soon as we can :)",@Tesco Thank you.
tesco-2833771,3,tesco-843340,843340,13.457847488587841,0.9338416004577006,positive_followup_proxy,[],@Tesco @sainsburys why don't you have gluten free sections in all your stores? 😩😭,"@customer Hi <name_redacted>, l'm sorry you've been unable to locate a gluten free section. Can you let me know which store you visited? TY",@Tesco I visited two stores near Tower Hill. It would be great to have a gluten free sections there
tesco-2489376,1,tesco-887978,887978,22.52275870842282,0.9207548094072671,positive_followup_proxy,"[""personal_data_request""]","@Tesco hi, <name_redacted> trying to put my college club card details into my account and it won't let me. I'd also like to merge my old and new card.","@customer Hi <name_redacted>, we can arrange a merge :) Can you confirm your full name, address and both card numbers? 1/2 @customer Can you also confirm what error you were getting when trying to update your account? Kind regards - Rhys 2/2","@Tesco Hey <name_redacted>, I think I've fixed it for some reason my old address was the main address so that was stopping my colleague card merging. || @Tesco Thanks for getting back so quickly though, just a quick question will my discount automatically come at checkout?"
tesco-2489376,2,tesco-2348099,2348105,18.736335915373576,0.8378167411708359,positive_followup_proxy,[],@Tesco Hi <name_redacted>. I've just DM'd details as requested. Can you keep me updated please as to why this keeps happening? Thanks,"@customer @customer Hi <name_redacted>, I have logged your complaint on our systems and this will be fed back to the store. Ty","@Tesco Hi <name_redacted>. That's great, but why is it never open was my question? I could understand if it was midnight, but this was Saturday aft"
tesco-2489376,3,tesco-2383774,2383774,23.355737987544366,0.8200000000000001,unclassified_followup,[],@Tesco Can you please advise if I can use a gift card online for groceries? Can't seem to get it to accept the code!,"@customer Sorry Charlotte I'm afraid that you can't use a giftcard on grocery orders, sorry for any inconvenience this causes. Thanks",@Tesco But I can in store?
tesco-547270,1,tesco-832562,832562,16.70478702772232,0.7459969940349871,unclassified_followup,[],@Tesco very disappointed that you have had No lettuce for 2 days and selling coleslaw on sell by date. #Food #notgoodenough #disappointed,"@customer Hi <name_redacted>, I can appreciate that this is very frustrating and I would like to look into this for you. 1/2 @customer Are you able to let me know the name of the store? Regards - Isaac 2/2",@Tesco Yes I will DM you the details- if you can message me please. It’s unacceptable in a giant store!! #food #tesco #disappointed || @Tesco Oh and while you are sorting this out could you also sort my Tesco card out that I reordered 3 months ago🙄🙄🙄 explains #Tesco #profits 😂
tesco-547270,2,tesco-1414630,1414630,17.087519761216186,0.7330889490674811,no_customer_followup,[],Can’t believe it ‼️ 10 days out of date on the day I purchased them... @Tesco #tesco #outofdate #notcool #disgusting #wraps <media_or_link>,@customer I have responded to your other post Charlotte. TY,
tesco-547270,3,tesco-1866026,1866026,16.960806502031833,0.7274302291868247,no_customer_followup,[],@Tesco your Cheshunt Extra Brookfield store now. 3 days out of date! <media_or_link>,"@customer Hi <name_redacted>, thanks for bringing this to our attention. I've called the store to make them aware and it has been reported to Management",
tesco-583105,1,tesco-1385355,1385355,17.444162841220408,0.82,unclassified_followup,[],"Not impressed @Tesco Hunstanton, by the trolley man wearing a horror mask, doesn’t help to have him deliberately lurch past cars... #kids","@customer Hi <name_redacted>, it's Halloween weekend. Apologies for any offence caused. Have a great weekend - Laura :)",@Tesco No offence taken just can’t believe you endorse the deliberate scaring of kids
tesco-583105,2,tesco-2560304,2560304,12.483346051195616,0.7668062488955911,positive_followup_proxy,[],"Hi @Tesco, just letting you know that a lot of the trolley parks in the car park of Swansea Marina have no chains to return trolleys","@customer Hi <name_redacted>, thanks for making us aware of this. I have spoken to the store and they are going to look into it.",@Tesco Took the trolley to one side earlier then to the other but no chains so ended up taking it back down to the store front so thank you ☺
tesco-583105,3,tesco-2615634,2615634,14.805943813192348,0.6959848997814296,unclassified_followup,[],"@Tesco If you’re not going to bother charging for a trolley, at least collect them from the trolley parks so that they don’t block the car parks and that they are at the entrance to the store!! #tescolarkfield","@customer Hi <name_redacted>, I'm sorry there were no trolleys available in the trolley bays at the store and for any inconvenience. Did you ask a colleague at the store for assistance? Can you advise the time of your visit to store? TY",@Tesco If I’d seen someone I would’ve said something! It was about midday when the car park was rammed!!
tesco-2905888,1,tesco-991277,991278,8.567734715313035,0.8393780245797298,positive_followup_proxy,[],@Tesco Hi it was Station Road,"@customer Hi <name_redacted>, I have checked it for you. Please return to the store with your receipt and voucher provided. TY","@Tesco Thanks I picked up a voucher but I think it was from the previous person,the time on it is earlier than my receipt.Does that matter?"
tesco-2905888,2,tesco-1027747,1027754,8.086857837020224,0.802369450363716,positive_followup_proxy,[],@Tesco May I DM you the station?,"@customer Hi there, you certainly can. :)",@Tesco Thank you Daniel. Done :-)
tesco-2905888,3,tesco-1032818,1032818,9.152716975119525,0.784398611666301,positive_followup_proxy,"[""private_channel_request"", ""personal_data_request""]","@Tesco I ordered 2x LEGO 60052, collected via click and collect then took home to find 2x LEGO 60051! £80 difference in value.... <media_or_link>","@customer Hi <name_redacted>. Sorry about this. Please send me a DM with your full name, address and order number so I can help you. Neil","@Tesco All sent over, thanks."
tesco-2822709,1,tesco-1439839,1439846,16.294538157902206,0.9658393201273905,positive_followup_proxy,[],@Tesco this is several weeks now we have suffered this nuisance...how long does it take Tesco to fix their trolleys?!,"@customer Many thanks Bernie, I've asked our Management Team to address this with the Trolley Team. Rest assured it'll be addressed",@Tesco Thank you!
tesco-2822709,2,tesco-1989798,1989798,16.401489375941104,0.9209972737714909,positive_followup_proxy,"[""private_channel_request""]","@Tesco Hi, how long does a refund take to go back into my bank account please","@customer Hi <name_redacted>, could you drop me a DM with a with some information on what the refund was for and I can look in to it for you? TY","@Tesco Hi <name_redacted>, I've sent you a DM. Thanks"
tesco-2822709,3,tesco-2572829,2572829,14.20884127289035,0.8652520800211301,positive_followup_proxy,[],"@Tesco Hello, when can we book Xmas delivery slots please? Thanks","@customer Hi there, thank you for your query, we do not have the dates at the moment. However it is usually towards the end of November for Delivery Saver customers. TY",@Tesco Thank you!
tesco-2865525,1,tesco-1049433,1049433,10.994842531422487,0.7407412197959826,positive_followup_proxy,[],"@Tesco Hi, just checking - £9.95 delivery for a toddler puddle-suit. Is this right? Thanks <media_or_link>","@customer Hi <name_redacted>, this item is sold by a Tesco Partner, the delivery fee may be different if you live in an outlying post code. Thanks",@Tesco Ok...thanks
tesco-2865525,2,tesco-1296872,1296872,10.19270797980312,0.6998320475518074,positive_followup_proxy,[],Just bought @customer from @Tesco stalybridge...something missing? 😆 <media_or_link>,"@customer Hi <name_redacted>, I'm very sorry to see this!! Are you able to return the item to store along with the receipt? 1/2 @customer Then we can investigate this fully and offer you a replacement! TY - Martin 2/2","@Tesco Yes, thank you 😊"
tesco-2865525,3,tesco-2630585,2630585,9.74084405844429,0.6767868128683266,positive_followup_proxy,[],Is there a copyright issue with the word popadom that I’ve missed? 🤔 @Tesco <media_or_link>,"@customer Hey, great question Ali, Poppadom and Pappadum are the same food, the former is just the anglicised spelling. Hope they taste just as good as what you are used to, if not better, being a little bit more authentic! ;) Thanks","@Tesco Thanks David! ☺️ You learn something new everyday. (Oh and your spicy lime pickle, amazing!!)"
tesco-2895435,1,tesco-866411,866411,18.697187589820132,0.7833823806614783,no_customer_followup,[],"@Tesco just purchased delivery saver have received confirmation, however still charging me for delivery? What’s happening? <media_or_link>","@customer Hi <name_redacted>, this will be on your email confirmation, if there is anything else we can help you with, please get in touch.",
tesco-2895435,2,tesco-2395271,2395271,13.666986366355102,0.7745539057000401,positive_followup_proxy,[],"@Tesco , I have literally just purchased this from a store and it isn’t even frozen, this is horrible I purchased 2 for £5 and they are both like it 😡 <media_or_link>","@customer I'll also require a picture of all the outer packaging information, bar code, dates and full receipt. Ty - Andy 4/4","@Tesco Thanks, I’ll send this over tomorrow"
tesco-2895435,3,tesco-1153006,1153006,11.856473248103619,0.6957912862810629,positive_followup_proxy,[],"Hi @Tesco, if I find the same item cheaper after I've already purchased from you, what do I do? @customer have their Twinnings tea 50% off.","@customer Hi <name_redacted>. Thanks for getting in touch. Unfortunately, we don't offer Brand Guarantee with Waitrose prices. 1/2 @customer The only thing you could do, would be to return to the store for a refund. I'm sorry I couldn't be of more help! Thanks - Chris 2/2",@Tesco Ah thanks Chris! Just checking before I left the house. Xx
tesco-577442,1,tesco-1179795,1179795,19.24651874656819,0.9045001319113994,positive_followup_proxy,[],@Tesco hi do you know when the Clubcard vouchers on the app will be available to spend?,"@customer Hi <name_redacted>, the online statements will be available from the 30th of October :) Kind regards","@Tesco Ah ok thanks, why do they take so long I need them for tomorrow !"
tesco-577442,2,tesco-1789149,1789149,21.783495512345805,0.7899999999999999,no_customer_followup,[],"@Tesco Is there a way of adding the Pay + app to my Apple Wallet, like you can with the Clubcard app for access? Else seems abit pointless.","@customer Hey <name_redacted>, Tesco Pay+ cannot be incorporated into Apple Wallet however you can pay + collect your points simultaneously with Tesco Pay+. Mo",
tesco-577442,3,tesco-2603319,2603320,17.107075755643343,0.7739646984882329,positive_followup_proxy,"[""over_public_length_limit""]",@Tesco Hi <name_redacted> it would be Ilkeston (or Long Eaton) Derbyshire - thank you,"@customer Hi there, I have just spoken to the Duty Manager in Long Eaton and he has told me that you should be able to go into the store in December and redeem your £6. 1/2 @customer I hope this is helpful for you. Is there anything else I can help you with today? Thanks, Calum 2/2",@Tesco No that’s fine Callum thank you !
tesco-510576,1,tesco-1069033,1069028,26.263031698227188,0.9669111011599729,positive_followup_proxy,[],"@Tesco Hi <name_redacted>, thanks, not keen to dm these details thanks, let me know an appropriate email address I can forward my feedback too? Thanks","@customer Hi <name_redacted>, you can email us at __email__ - Dani :)",@Tesco Thanks will do!
tesco-510576,2,tesco-1558176,1558186,23.52613198286268,0.8849062209340819,positive_followup_proxy,[],@Tesco Not true Craig. Your colleague told me he’s happy with the situation and isn’t prepared to do any more to resolve. Very disappointing,@customer I can see that my colleague has advised you of what has happened. If you need anything else then let me know.,"@Tesco Thanks Mart, I would like to find a solution to the frustration and stress caused by the non-delivery of our groceries. Can you help?"
tesco-510576,3,tesco-2084628,2084629,24.514817187065397,0.8645298901158942,positive_followup_proxy,"[""over_public_length_limit""]",@Tesco Hi <name_redacted>. It’s the Heath Hayes store in Cannock. This isn’t the first time it’s happened either. Thanks for replying,"@customer Thank you for coming back Jalen, I will arrange for a colleague to chase this up with the store when they open. TY @customer Hi <name_redacted>, the pay@pump stations aren't available after midnight either, it should've been coned off not to allow entry. 1/2 @customer I'm really sorry for the inconvenience caused but I hope this helps to prevent any future inconvenience. Thanks, Leah. 2/2",@Tesco I see! I never knew this. Is this the same for all of your PFS ? Thanks for letting me know! 😀
tesco-508905,1,tesco-1834532,1834539,13.929728645481834,0.758433740799318,no_customer_followup,[],"@Tesco No, they're just emptied most nights from 6pm onwards...","@customer Hi there, the reason the freezers have been emptied is because they have been doing a deep clean on all the fridge/freezers. 1/2 @customer This usually only lasts a couple of days then everything will be back to normal again :) - Beth 2/2",
tesco-508905,2,tesco-1679334,1679334,9.045963919411424,0.6920087658298033,positive_followup_proxy,[],@Tesco I have just discovered that the Hook branch no longer sells the jam filled Doughnuts!!! My heart is broken!,"@customer Oh no! I'm just going to get this looked into for you, I'll be back in touch shortly. @customer Hi <name_redacted>, unfortunately the store are no longer selling the item. However, you can order this in at our customer service desk. :) TY",@Tesco What a pity!! Thank you for looking into it though.
tesco-508905,3,tesco-1958426,1958427,11.858299215854629,0.6411891845291925,no_customer_followup,[],@Tesco Do you know if the North Shields store will delivery on 24th dec? Thanks,"@customer Hi <name_redacted>, I'm afraid the North Shields store won't be delivering on the 24th December. Ty",
tesco-2848277,1,tesco-737642,737642,11.095449948809808,0.8463320370731824,positive_followup_proxy,[],Hey @Tesco what’s the taurine for? Is this like red bull for cats? <media_or_link>,"@customer Hi <name_redacted>, we're looking into this for you and will be back as soon as possible as to why this is added @customer Hi Dan; Tauring helps to support a healthy heart and eyes in cats. I hope this is of some help - Mat :)",@Tesco Thanks! I appreciate you finding out 😀 || @Tesco @customer Does the cat grow wings? #RedBull
tesco-2848277,2,tesco-1271229,1271229,10.440846241763742,0.8070201188000121,positive_followup_proxy,[],"@Tesco Hello, do you have any facilities to recycle this mountain of plastic bags at any of your stores? Thank you. <media_or_link>","@customer Hi <name_redacted>, if you let me know your local store I can call to check this out for you? Ty","@Tesco Thanks Darren. Either Prestwich, Salford or Middleton would be handy."
tesco-2848277,3,tesco-1949938,1949938,10.185717044809987,0.7916984546667538,positive_followup_proxy,[],"I have to say, very good customer service at @Tesco thank you!","@customer Hi <name_redacted>, I've logged this and arranged for a £1 moneycard to be sent within 30 minutes. If there's anything else, let us know. TY","@Tesco Thank you, I’ve received it"
tesco-2219694,1,tesco-1393561,1393561,15.49295493123325,0.7929144901433117,unclassified_followup,[],Only the finest cups at @Tesco cafe 😭😭 <media_or_link>,"@customer Hi <name_redacted>, sorry about this. Do you mind telling me which store this is so I can have this looked into?","@Tesco Cardiff, Culverhouse Cross 😀"
tesco-2219694,2,tesco-1797939,1797939,14.295200421790172,0.7316145696060542,unclassified_followup,[],@Tesco. Why in your ready chicken meals do you buy chicken from Holland?,"@customer The supply in Thailand is reliable and steady, and therefore we have chosen to source Chicken from this part of the world. 3/5",@Tesco Well I did mention the chicken came from Holland. So you buy chicken from Thailand as well?
tesco-2219694,3,tesco-1784844,1784844,14.78831825946626,0.7268518649171807,no_customer_followup,[],Chicken and chips for lunch today. Hot food counter @Tesco is awesome :-) <media_or_link>,"@customer Hi <name_redacted>, I'm glad to see that you're enjoying your lunch from the hot food counter. :) I'm partial to sausage and chips myself! TY",
tesco-2956325,1,tesco-2392846,2392850,16.20751722994463,0.6743559595983502,positive_followup_proxy,[],"@Tesco No not yet, any advice?",@customer We have a fab planner here that starts from 6 weeks before #EveryonesWelcome #EveryLittleHelps <media_or_link> <media_or_link>,@Tesco Thank you
tesco-2956325,2,tesco-1199558,1199558,26.88379470402758,0.64,private_handoff_without_outcome,"[""private_channel_request"", ""personal_data_request""]",@Tesco I found a mini green pepper growing inside a red pepper lol,"@customer Hi <name_redacted>, what a surprise you must of had, I would like to log your comments is that okay? Can you DM me some details please? 1/2 @customer I would require your full name, full address and email. Ty, Andy 2/2",
tesco-2956325,3,tesco-2115777,2115777,20.362515999137116,0.6210902628560447,unclassified_followup,[],@Tesco hi I would like some advice on pet products if you could help,"@customer Hi <name_redacted>, I can certainly try and assist you. How can I help you today?",@Tesco Hi peter do you do any products for a dogs coat it's very dull and sticky
tesco-2899827,1,tesco-1045075,1045078,11.264053102018496,0.759679882925486,positive_followup_proxy,[],@Tesco Abingdon Marcham Road. It's the best fudge ever! ☺,"@customer Hi <name_redacted>, I'm happy to let you know that the Abingdon Extra now have stock of the Salted Caramel Fudge. 1/2 @customer Hopefully you'll be able to grab yourself some and I think I'll need to get myself some of this too! Thanks, Jessica 2/2","@Tesco Fabulous, that makes Monday so much better, thank you ☺"
tesco-2899827,2,tesco-2253298,2253298,10.770381584246014,0.7342741568485451,positive_followup_proxy,[],@Tesco Why have you discontinued your Tesco Finest Katsu curry!? It was the best one ever!,"@customer Hi <name_redacted>, could you please let us know which store you visit for shopping and I will look into this for you? TY","@Tesco Thank you for the response, it's the Church Langley Tescos in Harlow Essex."
tesco-2899827,3,tesco-2176851,2176851,14.151775986898862,0.728290232030528,unclassified_followup,[],Thanks @Tesco You made me have to return to Twitter Big thank you 🙄,"@customer Hi There, I'm very happy to hear this :) Can I ask why?",@Tesco Hi <name_redacted> I'm sorry that my sarcasm didn't come across. If you look at recent tweets on my timeline you'll see why Tesco caused my return
tesco-73791,1,tesco-1049433,1049433,12.179522104622965,0.7620735785859838,positive_followup_proxy,[],"@Tesco Hi, just checking - £9.95 delivery for a toddler puddle-suit. Is this right? Thanks <media_or_link>","@customer Hi <name_redacted>, this item is sold by a Tesco Partner, the delivery fee may be different if you live in an outlying post code. Thanks",@Tesco Ok...thanks
tesco-73791,2,tesco-41738,41738,11.099494415560587,0.7104577946049464,positive_followup_proxy,[],@Tesco plastic wrapped in more plastic... 🤦 #SaveOurOceans <media_or_link>,"@customer Hi <name_redacted>, packaging is vital to protect food &amp; reduce food waste. 1/2 @customer We have worked hard to ensure that the materials we use are the right materials to protect the food we sell. TY - Joanne 2/2",@Tesco This is a bs response... No offence... If you 'worked hard' you would not have added a second plastic wrapper
tesco-73791,3,tesco-1746174,1746174,14.73075221931757,0.6739998438286042,no_customer_followup,[],Dramatic rise in plastic seabed litter around UK. Supermarkets must reduce plastic use! @customer @Tesco @customer <media_or_link>,"@customer Hi <name_redacted>, as an equally environmentally conscious person, I understand your concern for plastics in our seas and oceans. 1/2 @customer This article might help explain our policies on recycling. :) I hope this helps! - Robyn 2/2 <media_or_link>",
tesco-2893964,1,tesco-2541355,2541355,35.303989033611494,0.7899999999999999,no_customer_followup,[],@Tesco do you price match??? Just wondering an item I need is cheaper at a competitors...!,"@customer Hi there, I'm sorry but I have looked into this and unfortunately we don't. I hope this helps. Thank you",
tesco-2893964,2,tesco-1153006,1153006,26.24124870151091,0.7895012072078511,positive_followup_proxy,[],"Hi @Tesco, if I find the same item cheaper after I've already purchased from you, what do I do? @customer have their Twinnings tea 50% off.","@customer Hi <name_redacted>. Thanks for getting in touch. Unfortunately, we don't offer Brand Guarantee with Waitrose prices. 1/2 @customer The only thing you could do, would be to return to the store for a refund. I'm sorry I couldn't be of more help! Thanks - Chris 2/2",@Tesco Ah thanks Chris! Just checking before I left the house. Xx
tesco-2893964,3,tesco-1735330,1704846,22.431333882205717,0.7010089365792855,positive_followup_proxy,[],"@Tesco Can’t find that, but I’ve DM all other details to customer service, and will take all in store today, to Tesco Extra Portwood, Stockport","@customer Hi there, thank you for your details.. I have logged this on our system for further investigation. 1/2 @customer When you take the product and piece of glass back to store you will be refunded and your product will be sent off. Thank you - Brooke 2/2","@Tesco Thanks Brooke, Im heading to Stockport in the next hour!"
tesco-547256,1,tesco-49219,49219,16.410827125268455,0.939723561973465,positive_followup_proxy,[],How lazy do some people have to be that they can't manage that extra few feet @Tesco <media_or_link>,"@customer Hi <name_redacted>, sorry to see this! Can you confirm which branch this is and I'll get someone to look in to it! TY",@Tesco Not the staffs fault martin. Lazy customers of yours. Sure it been sorted now
tesco-547256,2,tesco-2638804,2638804,13.030526596939739,0.7832357787362343,positive_followup_proxy,[],@Tesco can you still refund an item within 21 days if I have lost my receipt but have my credit card and clubcard details..?,"@customer Hi <name_redacted>, our colleagues in store at Customer Services can recover a receipt within 28 days if a Clubcard was used with a purchase. Kind regards",@Tesco That’s great thanks
tesco-547256,3,tesco-987146,987146,14.77424965481448,0.7639597716533303,positive_followup_proxy,"[""private_channel_request"", ""personal_data_request""]",@Tesco absolute joke. Your driver crashes and we then have to pay again to have an order delivered and refunded within 5 days. #idiots,"@customer Hey <name_redacted>, I'm sorry to hear this. Can you please DM your full name and address and I'll happily look into this for you. Thanks Beth",@Tesco I’ve messaged you Beth. Thanks
tesco-550091,1,tesco-1302724,1302728,17.95705625465329,0.82,unclassified_followup,[],"@Tesco Not sure, you pick!",@customer Hmmm 🤔 How about something a little different? #EveryLittleHelps <media_or_link>,@Tesco That sounds nice!! Buy me the ingredients and I will 😋😋😋
tesco-550091,2,tesco-1609154,1609154,10.280689746558785,0.6494625595993029,positive_followup_proxy,[],Hi @Tesco. Friend has contacted online about issues with faux leather boots causing her kid painful rash. She's received no reply. What now? <media_or_link>,"@customer Hi <name_redacted>, please advise your friend to return the boots &amp; receipt to her nearest Extra/Superstore or Metro so it can be investigated 1/2 @customer If she has any queries please ask her to contact us directly - Laura 2/2","@Tesco Thanks Laura. She has contacted Tesco directly but has been ignored for 2 wks hence a public twitter request! || @Tesco If someone could respond to her initial online query, that would be less inconvenient than her going back in store."
tesco-550091,3,tesco-1483691,1483691,14.859470576885386,0.6485502980138252,no_customer_followup,[],@Tesco Late again for your grocery delivery! #lateagain #poorservice,"@customer Sorry Claire, did you receive your delivery?",
tesco-2965892,1,tesco-1156465,1156467,24.501647358011002,0.7899999999999999,no_customer_followup,[],@customer @Tesco Well I did end up getting one in @customer haha :) x,"@customer I'm glad you managed to get one in the end. :-) If there's anything else, please do get back in touch. TY",
tesco-2965892,2,tesco-1913954,1913954,10.399933073764043,0.5280559897005552,positive_followup_proxy,[],@Tesco I left a purchase at the end of a till this evening. I have my receipt; am I able to return to collect? #Numpty #WhoForgetsLooRoll,"@customer Hi <name_redacted>, Don't worry, we've all done it! The store should be more than happy to return your purchase with your receipt. TY",@Tesco Brilliant! Thank you. I’ll head back in the next couple of days. 🤦‍♀️
tesco-2965892,3,tesco-737605,737603,9.95777945519579,0.513258373771787,positive_followup_proxy,[],@Tesco Yes we did. I have direct messaged you the details,"@customer Hi <name_redacted>, thank you for getting back to me. I have logged your complaint, and this will be passed to the store management. 1/2 @customer If you ever need anything else, now or in the future, please don't hesitate to get back in touch. - Paul. 2/2",@Tesco Thanks. I regularly use that cafe &amp; have had good experiences &amp; filled surveys in to that effect. So I thought it only right to raise this
tesco-2577726,1,tesco-1555184,1555184,27.604557711110676,0.82,unclassified_followup,[],"@Tesco Just been charged twice for one transaction, can you help with this? <media_or_link>","@customer Hi there, I'm so sorry! Are both transactions debited or is the following a pending transaction? Thanks",@Tesco Both debited!
tesco-2577726,2,tesco-1086962,1086962,22.3914293583007,0.6651427733767453,unclassified_followup,[],"@Tesco Weeks later, customer toilets at branch 3238 (S Tottenham) still out of use. Sign gone. You said vandalism. Are they gone for good? <media_or_link>","@customer Hi <name_redacted>, I'm sorry to say that the toilets in store are being removed and this is the reason you're not able to use them. TY",@Tesco Not what I wanted to hear and another sign of this store going downhill. Please ask local management to put up a proper notice to this 1/2
